tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
569629228225859584,neutral,0.6489,,0.0,United,,thefarb,,0,@united you friend's flt from ase to Denver is Cancelled Flightled for tomorrow.  Can you help with rebook?,,2015-02-22 14:46:05 -0800,"ÜT: 39.39339,-76.762595",Eastern Time (US & Canada)
569629019412557826,negative,1.0,Bad Flight,0.708,United,,RichGoldstein,,0,@united - Plane came in with broken seat.  Rather than fix it they put a broken sign on it and separated me from my kids.,,2015-02-22 14:45:16 -0800,New York,
569628591475924994,negative,1.0,Late Flight,1.0,United,,kaobrien812,,0,@united worst flying experience ever and they tried to blame it on ATC?! I watched them load bags for 30min after boarding 45min Late Flight,,2015-02-22 14:43:34 -0800,"Medford, MA",
569628499549548545,neutral,0.6733,,,United,,joelrwilliams1,,0,@united used to (still do?) let you listen to flight radio...I often did...interesting to me #TCMParty #CE3K #31DaysOfOscar,,2015-02-22 14:43:12 -0800,"Greensboro, NC",Eastern Time (US & Canada)
569627778892443648,positive,0.7142,,,United,,jesuisJOse,,0,@united went to Customer Service kiosk and they were able to help out! Still thanks for following up!,,2015-02-22 14:40:20 -0800,New York | Chicago,Eastern Time (US & Canada)
569627490672517120,negative,1.0,Cancelled Flight,0.6337,United,,tyguybye,,0,@united have you read your own same day travel change policy?,,2015-02-22 14:39:11 -0800,,
569627005852917762,negative,1.0,Bad Flight,0.6211,United,,RPun,,0,"@united your b737-800w  literally the smallest seats I have ever have, my dad got stuck In the tiny bathroom ad well #disspointed #premier1k",,2015-02-22 14:37:16 -0800,"Bay Area, CA",Pacific Time (US & Canada)
569626978397134848,neutral,0.6117,,0.0,United,,BUlizard,,0,@united AND WE GOT ZERO VOUCHERS FOR HOTEL OR CAB. I expect some SERIOUS mileage credits.,,2015-02-22 14:37:09 -0800,,
569626849183035392,positive,0.66,,,United,,krisrice,,0,@united nope all set. Thx for checking.,,2015-02-22 14:36:38 -0800,"Bedford, NH",Pacific Time (US & Canada)
569626655527981058,neutral,1.0,,,United,,nbhdsheila,,0,@united +the plane.,,2015-02-22 14:35:52 -0800,Boston,Eastern Time (US & Canada)
569626585365671938,negative,1.0,Cancelled Flight,0.6729999999999999,United,,nbhdsheila,,0,"@united my flight was already Cancelled Flightled this morning because of a ""snow storm in Denver"". And now I'm in DC waiting for a pilot to get on+",,2015-02-22 14:35:35 -0800,Boston,Eastern Time (US & Canada)
569626297116176384,negative,1.0,longlines,0.6454,United,,mgsaldana,,0,@united still sucks. I don't understand why you have two cust service agents for a long line at Houston international b gate #unitedsucks,,2015-02-22 14:34:27 -0800,,Central Time (US & Canada)
569625953602834433,negative,1.0,Late Flight,0.6477,United,,iamchriswoody,,0,"@united the most frustrating flying experience. One continuous ""I dunno what time you will leave today. "". Dunno?! That's code for ...?",,2015-02-22 14:33:05 -0800,Richmond Virginia ,Eastern Time (US & Canada)
569625419097313282,positive,1.0,,,United,,BigJosh797,,0,"@united on 2/20 Denver AP, gate B91 (destination Santa Fe), agent Ashley did an amazing job in the face of an angry traveler. Kudos.",,2015-02-22 14:30:57 -0800,"Houston, Texas",Central Time (US & Canada)
569625173176901632,negative,0.6891,Late Flight,0.6891,United,,mathardin,,0,@united has an United flight ever been on time. #americanisbetter,,2015-02-22 14:29:59 -0800,Corpus Christi,
569624909501984768,negative,1.0,Bad Flight,0.6508,United,,mathardin,,0,@united I'd rather spend two days in the back seat of a Volkswagen than two hours on your plane! #disgruntled #whatacluster,,2015-02-22 14:28:56 -0800,Corpus Christi,
569624798860587008,negative,1.0,Late Flight,1.0,United,,nbhdsheila,,0,@united my flight was supposed to depart to Boston at 4:36 and now it's departing at 6:30 due to issues with finding a pilot. Thanks a lot!!,,2015-02-22 14:28:29 -0800,Boston,Eastern Time (US & Canada)
569623889686482944,negative,0.6464,Customer Service Issue,0.6464,United,,Ofbikesandbirds,,0,@united I suppose your customers enjoy screaming toddlers then. Not my problem if someone complains!,,2015-02-22 14:24:53 -0800,,
569623343424413697,negative,1.0,Can't Tell,1.0,United,,mathardin,,0,"@united you could give me free flights for life, and I'd still choose to purchase my tickets from a competitor.",,2015-02-22 14:22:42 -0800,Corpus Christi,
569623171210436608,negative,1.0,Can't Tell,0.6742,United,,mathardin,,0,@united The first time I flew United was horrible thought I would give you a second chance. There will NOT be a third! #disgruntled,,2015-02-22 14:22:01 -0800,Corpus Christi,
569622678228705280,negative,0.6852,Customer Service Issue,0.3453,United,,JTraxxNYC,,0,@united flight from san fransico to jfk was evacuated why?,,2015-02-22 14:20:04 -0800,"WASHINGTON HEIGHTS, NYC ",Pacific Time (US & Canada)
569621598849748993,negative,1.0,Late Flight,1.0,United,,no_patients,,0,"@united 4994 out of Jackson, Wyoming... Delayed by no pilots.. Full toilets.. Deplaned 2ndary to mechanical fail.. Cancelled Flightled flight pending",,2015-02-22 14:15:46 -0800,,
569621528951660545,negative,1.0,Can't Tell,1.0,United,,alysabaker,,0,@united is by far THE WORST airline I've ever had the misfortune of flying with in all the 44 countries I've flown to!!! It's outrageous!,,2015-02-22 14:15:30 -0800,"ÜT: 50.97861,-114.000116",Mountain Time (US & Canada)
569621349095702528,negative,1.0,Lost Luggage,1.0,United,,poweroflindsey,,0,"@united ... I want my bag off flight 1142, what do I do now?","[39.8586527, -104.6718518]",2015-02-22 14:14:47 -0800,Ft Collins ,
569620944160886784,negative,1.0,Late Flight,1.0,United,,baj2081,,0,@united thanks for causing us to miss our connection and now a 6hour delay #flydeltanexttime,,2015-02-22 14:13:10 -0800,,
569620902742233088,neutral,1.0,,,United,,D_WaYnE_01,,0,@united I do not see where it talks about military baggage fees. Can you please guide me. Thanks,,2015-02-22 14:13:00 -0800,,
569620432204267520,negative,1.0,Can't Tell,1.0,United,,BUlizard,,0,@united I hope you lose the next govt contract,,2015-02-22 14:11:08 -0800,,
569620382023622657,negative,1.0,Lost Luggage,1.0,United,,jprice9227,,0,@united lost my bags and there was a flight from Chi to Eri that landed over 1.5 hrs ago...yet still have zero updates?? #UnitedAirlinesSux,,2015-02-22 14:10:56 -0800,,
569620354781425665,negative,1.0,Can't Tell,0.6693,United,,kaf_silva,,0,@united i will just send my confirmation number when I get home safe and sound. This is why i pay so expensive services to you!,,2015-02-22 14:10:50 -0800,,
569620098467569664,negative,1.0,Lost Luggage,1.0,United,,OScotty73,,0,@united the bag is in a state that I didn't travel to and the airports don't fly to each other. Looks like it'll never show,,2015-02-22 14:09:49 -0800,,Central Time (US & Canada)
569620002652889088,negative,1.0,Can't Tell,0.69,United,,kaf_silva,,0,@united ridiculous! I have to be refunded whenever I get at my final destination or not!,,2015-02-22 14:09:26 -0800,,
569619557360381952,negative,1.0,Late Flight,1.0,United,,kaf_silva,,0,@united stay more than 24h traveling ans sleeping on the airports floor,,2015-02-22 14:07:40 -0800,,
569619545893306369,negative,1.0,Late Flight,1.0,United,,directeng62,,0,@united seriously?   UA 806.  Delayed because of the copilot isn't here?  For 1.5 hours and he is only flying from Raleigh? Disappointing,,2015-02-22 14:07:37 -0800,,
569619325230960641,negative,0.7071,Can't Tell,0.7071,United,,BUlizard,,0,@united seriously. This is just complete bs.,,2015-02-22 14:06:44 -0800,,
569619208884977664,negative,1.0,Lost Luggage,0.65,United,,paul27k,,0,"@united, we've been waiting for over an hour for our luggage- what gives?","[40.69672337, -74.17710665]",2015-02-22 14:06:17 -0800,,
569619205298855936,negative,1.0,Customer Service Issue,0.6452,United,,kaf_silva,,0,@united the costumer services here at Denver Intl Airport is ridiculous bad!,,2015-02-22 14:06:16 -0800,,
569619171866222592,negative,1.0,Customer Service Issue,1.0,United,,BUlizard,,0,@united Lied to my face at the gate about upgrades. Thanks. #badservice #unitedsucks,,2015-02-22 14:06:08 -0800,,
569619001820590081,negative,1.0,Customer Service Issue,0.67,United,,kaf_silva,,0,@united I have proof that my situation now is due to company mistake,,2015-02-22 14:05:27 -0800,,
569618884355092480,negative,1.0,Can't Tell,0.6915,United,,Lmuschel,,0,@united ouch not fair,,2015-02-22 14:04:59 -0800,,
569618868441722882,negative,1.0,Customer Service Issue,0.6809,United,,segallsays,,0,@united is synonymous to with #rude. And #cheap. You really don't know how to value the customer,"[47.4390828, -122.300713]",2015-02-22 14:04:55 -0800,"Houston, TX",America/Chicago
569618829627666432,negative,1.0,Cancelled Flight,0.3393,United,,kaf_silva,,0,@united I have to go back home! I have to use what the company has available. But it's unfair to stay more than 24 h traveling,,2015-02-22 14:04:46 -0800,,
569618440396398592,negative,1.0,Can't Tell,0.6492,United,,jtromano,,0,@united if I miss the #Oscars I'll never fly united again,,2015-02-22 14:03:13 -0800,STL,Central Time (US & Canada)
569618317440208896,negative,1.0,Can't Tell,0.7065,United,,segallsays,,0,@united is the stingiest airline. Nobody should model after them. #PTFO #cheap #bastards #stingy,"[47.4389994, -122.3010208]",2015-02-22 14:02:44 -0800,"Houston, TX",America/Chicago
569617556857851904,negative,1.0,Late Flight,1.0,United,,jtromano,,0,"@united flight delayed...again...every time. ""Maintenance issues""",,2015-02-22 13:59:43 -0800,STL,Central Time (US & Canada)
569617494908002304,positive,1.0,,,United,,kiiimbra,,0,@united I should be fine. They automatically changed my connecting flight for me so I wouldn't miss it. A+ work.,,2015-02-22 13:59:28 -0800,Earth,Eastern Time (US & Canada)
569617083194933248,negative,0.6591,Bad Flight,0.3506,United,,no_patients,,0,@united yes... A ride home would be perfect.. A fete one would assume possible after charging 1600$ for a domestic flight... Ps we deplaned,,2015-02-22 13:57:50 -0800,,
569617064375271424,neutral,1.0,,,United,,BUlizard,,0,@united I'll be calling tomorrow,,2015-02-22 13:57:45 -0800,,
569617019257151488,negative,1.0,Customer Service Issue,0.6856,United,,BUlizard,,0,@united and I was denied an upgrade because of catering issues??? #poorservice,,2015-02-22 13:57:35 -0800,,
569616974256472064,negative,1.0,Bad Flight,1.0,United,,emilyjoynoon,,0,@united--excited to barrel through the sky at 600mph on a 75 ton piece of metal operated by a company that can't get their tiny TVs to work!,,2015-02-22 13:57:24 -0800,Los Angeles,Quito
569616836884619264,negative,0.6694,Flight Booking Problems,0.6694,United,,BUlizard,,0,"@united heard about the voucher/miles credit for Cancelled Flighting my international flight yesterday, but I didn't get an email.",,2015-02-22 13:56:51 -0800,,
569616634601717760,negative,1.0,Bad Flight,0.6774,United,,JoshuaPasch,,0,"@united, maybe don't play the video about how your flights are outfitted w wifi on the flights where wifi isn't working...✈️",,2015-02-22 13:56:03 -0800,NYC,Pacific Time (US & Canada)
569616424995409921,negative,1.0,Lost Luggage,1.0,United,,KHSailing,,1,@united on line baggage system complete rubbish. bag missing 2 days. No meaningful information.,,2015-02-22 13:55:13 -0800,"Solent - Hamble, Lymington",London
569615659333627904,neutral,0.6957,,0.0,United,,Mikeplos,,0,@united...do you still have flat tire policy.  Shuttle broke down on way to ORD.  Will probably miss the 425pm to CLE...Help please!!,,2015-02-22 13:52:10 -0800,"Erie, PA",
569615644448186369,negative,0.6721,Late Flight,0.3361,United,,richlallen,,0,@united thanks. Just was able to do it on the app myself. Still not customer service to be seen in YYZ,,2015-02-22 13:52:07 -0800,"Brooklyn, NY",Eastern Time (US & Canada)
569615215144226816,positive,0.6497,,0.0,United,,steve__chin,,0,"@united thx off the response, finally got through the 45 min wait and talked to someone.",,2015-02-22 13:50:24 -0800,San Francisco Bay Area,Pacific Time (US & Canada)
569614679154143232,negative,1.0,Customer Service Issue,0.6676,United,,AlyssaOMalley,,0,@united so unhelpful... http://t.co/vBfIeo2qJC,"[39.85861469, -104.67233425]",2015-02-22 13:48:17 -0800,"Watertown, MA",Eastern Time (US & Canada)
569614651400585216,negative,1.0,Can't Tell,0.3511,United,,emilyjoynoon,,0,@united I would take the $500 voucher you offered for MISCOUNTING THE # OF SEATS ON YOUR PLANE but that means I would have to fly you again,,2015-02-22 13:48:10 -0800,Los Angeles,Quito
569614009369907200,negative,1.0,Can't Tell,0.3603,United,,CDNTravelGuy,,0,@united - 3 of 6 First seats open on UA5097. No upgrades processed. Gate agents @yyz said their too busy. Not cool http://t.co/6KpyhckA9l,,2015-02-22 13:45:37 -0800,Toronto Area,Eastern Time (US & Canada)
569613554963369985,negative,1.0,Late Flight,1.0,United,,vascaino101,,0,@united @rayja9 flying to las vegas out of Chicago flight is Late Flight and no announcement has been made,,2015-02-22 13:43:49 -0800,,
569613526328717313,negative,1.0,Cancelled Flight,1.0,United,,rayja9,,0,@united I believe. It was Cancelled Flighted yesterday I guess. Goes back to no notification from United about Cancelled Flightlation,,2015-02-22 13:43:42 -0800,,
569613272049012736,negative,1.0,Can't Tell,0.6705,United,,AG1181,,0,"@United - In case you're reading this, UA230, right now, 7D. So many oversized carryons taking up too much room. Enforce your rules.",,2015-02-22 13:42:41 -0800,"New York, NY",Eastern Time (US & Canada)
569612999415111680,negative,1.0,Bad Flight,0.6729,United,,AG1181,,0,"@United is an airline where you pay extra to get a better seat but by the time you board your overbooked flight, there's no overhead space.",,2015-02-22 13:41:36 -0800,"New York, NY",Eastern Time (US & Canada)
569610889214754816,neutral,1.0,,,United,,AbbieBjugstad,,0,"@united Okay, just requested to follow.",,2015-02-22 13:33:13 -0800,,
569610824647626752,positive,0.6735,,,United,,screamingbrat,,0,"@united Thx, just DM'd. Conf #'s MQXC64 &amp; MPWNC2. Any help appreciated",,2015-02-22 13:32:58 -0800,"new york, baby",Eastern Time (US & Canada)
569609923807440896,neutral,0.6495,,,United,,18handicap,,0,@united make sure you take care of @LSUsoftball team &amp; @LSUQuinlanDuhon team. We are 16-0!!!!,,2015-02-22 13:29:23 -0800,anywhere but CStat,Central Time (US & Canada)
569609680961572866,negative,1.0,Late Flight,1.0,United,,YelpPittsburgh,,0,"@united Delayed 7 hrs flight 5721 PIT/IAD, finally board the plane, sit half hour &amp; crew is at their hrs limit &amp; we deplane. Unacceptable.",,2015-02-22 13:28:25 -0800,"Pittsburgh, PA",Quito
569608870429114368,negative,1.0,Customer Service Issue,0.3407,United,,windycityf,,0,@united stuck in YYZ because staff took a break? Not happy 1K....,,2015-02-22 13:25:12 -0800,"Oak Park, IL ",Hawaii
569608866138173440,negative,0.6545,Bad Flight,0.3335,United,,timdrewitt,,0,@United Personal Device Entertainment system is great but with app crashing every 10/15 mins I'm glad it's free for now.,,2015-02-22 13:25:11 -0800,Aylesbury United Kingdom,London
569608734332162048,negative,1.0,Late Flight,1.0,United,,AlyssaOMalley,,0,@united pls stop sending texts every 15mins saying my flight is delayed another 15mins-It's been 3hrs. I usually defend u but this is lame..,,2015-02-22 13:24:39 -0800,"Watertown, MA",Eastern Time (US & Canada)
